S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.08139525543154849,-0.23794588229288663,-1.4795578445435418,0.06280731949634652,-0.04943180432149995,-1.8127401628516768
0.06725331539985814,-0.20907907086610367,-1.4859431486015626,0.08093463223430766,-0.009183963308578229,-1.8202630040119137
0.03550015368616806,-0.2652645865883583,-1.4771923907910713,0.10335837650254451,0.02241960642934588,-1.8180884542323295
0.11706626447154239,-0.1669796791719175,-1.489280204553515,0.011518921239028002,-0.17422620254603474,-1.8212337070358413
0.18674215947243689,-0.014251649040982362,-1.493490104944996,0.054200944030032394,-0.0697020306090438,-1.8051812120869903
0.14296320224136397,-0.07631407016068387,-1.4949306433327898,0.06887794017234382,0.03423230115480169,-1.8084515341499543
0.1091420975815079,-0.2965472202976444,-1.4722318944164712,0.053830451670252105,-0.02332558456265756,-1.8205716875760023
0.09267005485244806,-0.31036430182323704,-1.4757584110643998,0.05788941126853468,-0.02903429550868114,-1.8090516438243343
0.21304095065780398,-0.0995858032004167,-1.4746368124987748,0.07873693916575863,-0.042416091264609754,-1.8120810576517479
0.1665554358255417,-0.10833671790426148,-1.4788296824469187,0.024474206949083,-0.1333400341296465,-1.8129354952369399
0.16399911112173238,-0.12601582412308343,-1.4872942468792403,0.08023540834151804,-0.03001502482910348,-1.8025259916443426
0.09647502673430414,-0.37029453114733857,-1.4637477453284662,0.06320472999040959,-0.02552546580844154,-1.8147627230800027
0.0994243561372076,-0.2539490469923671,-1.466660065442806,0.06089672237536013,-0.043793355729620634,-1.8186385853410276
0.15597526906597234,-0.12335995300468008,-1.4811464638500653,0.007789168276122431,-0.11372721221749814,-1.8194126165249893
0.2170599722640876,-0.07851491525970124,-1.4905040004755101,0.019437185504819966,-0.09108074176652456,-1.8158823608662427
0.08745552568159601,-0.28970639871123094,-1.4793624120025877,0.0763069257947349,0.016110467581806082,-1.8095408152884829
0.10350202200541397,-0.2473829037741254,-1.4560794852323198,0.06386028175003387,-0.0736588203598027,-1.8148342009417264
0.08776652429283283,-0.2347690987702517,-1.473962720912045,0.06147376432608867,-0.09534571530386722,-1.8125028987401413
0.09710037383351025,-0.11310033046629786,-1.4877264196735658,0.03709660025678704,-0.07653298496648954,-1.8107845212522078
0.06354685018057614,-0.22106886835642015,-1.468042234197421,0.03484500364693188,-0.09128212368143304,-1.8029335288275015
0.08560841091675071,-0.24057660168972017,-1.4961572755851649,0.05465157845526504,-0.0972995073334048,-1.810573863326211
0.20688730633482366,-0.07962477865079509,-1.4953129467221724,0.07177436139364692,0.02504571271861386,-1.8204255041834705
