S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.07254655921889641,0.08540523704364372,1.017586166537978,0.13385981540769526,-0.12410655531432616,0.9246358939246186
0.09328263957224582,0.037810901700057326,1.1145132577914576,0.09387986075129201,0.06817231013640634,1.1651915098174905
0.14148323012308572,0.141663512406338,0.9226667005463038,0.04322164268781986,-0.0828454495110402,0.9326438270788159
0.0884403870837704,0.08634360474505193,1.1417868719704494,-0.0831955718383682,-0.1391397798706251,0.8906164711543705
0.012086787931037055,-0.057995489054958466,0.9601797709572157,-0.0631819545835619,-0.1397560338162125,0.9548047104981526
-0.03542144810511196,0.006425652736384927,0.947597820904038,0.10290456435959124,0.04201085954900108,0.98482095556253
-0.0596259922862373,0.08271964141066734,1.1704412932100294,0.04428393788076304,0.18038071090956698,0.9992043166929464
0.14177041228614057,-0.2956068760749464,1.1264596578173216,0.0264423461560072,-0.2120017337272393,0.9878982581205163
0.03632215212726076,-0.0031510194517128487,0.9413743456422107,0.07377270721990807,0.030883642845786825,1.0502514447673246
-0.22484638096211942,0.06349936421621642,0.8941419825725265,0.04994123747025663,0.16928641519616902,0.917270078837096
-0.025193375570729412,-0.030148730813889458,0.833144591374444,0.2026189102589218,-0.0761124840135445,1.087611679844695
0.052343377224035884,0.010372247769722577,0.9783845908430946,0.04842893243002469,-0.17929672034581612,0.9243658942578601
-0.2739763424414122,0.14219148376389576,0.9049910673517229,0.05436538238159973,-0.07111347540380383,1.0062456239887325
0.006825710446814128,0.1985248305075809,1.1635242105151664,0.09051179747583626,-0.0328467173903634,0.9847219453200312
-0.15566063690605786,-0.11549108498451743,1.1183554264303754,0.00695949828314579,-0.021959501385220234,0.9197249323843686
-0.20918318767682773,-0.057910698340170014,0.7468537975575263,0.12453559923592715,-0.0947349769348016,0.8383451384119152
-0.1561988669929598,-0.01273434603112107,0.9339151541669588,-0.11934363088222373,-0.0916757753917246,0.8775994659422512
0.046086287625449966,0.04860186552025242,0.8727240536054882,0.0742330487374807,0.0607532138898917,0.8966530286375106
-0.07381230856848887,-0.010628208866050674,1.0489975430325351,-0.07075486785458424,-0.009986639173065408,1.0622178591036173
0.04775179583279796,-0.20244237984172214,0.9080502252626719,0.07530239219724283,-0.04039782591448744,1.0920491342892507
0.1379401106475846,0.19056093693792886,0.8455886588351316,0.0357100625181337,-0.04618204753022269,1.340779694043429
-0.003514596597353926,-0.018976587422101735,0.9853581712199893,0.010758596128857857,0.12480335498110928,0.8670302127413494
-0.17529221145053042,0.09251942643197082,0.9923273043835901,-0.18442160490700468,-0.04214229372744468,1.0702157768192722
-0.1284698756190879,0.012378919846360976,1.0118536992504727,-0.09454177722193574,0.04497239882775438,1.108275563514125
0.09137747260415878,0.0003527794094460253,0.917388561413849,-0.10941614176921939,-0.14448239433344665,0.9001236957638777
0.07801643616765411,0.14629085444694614,0.8666877000612607,-0.1226166535990872,-0.10031607066345889,1.010148417267053
0.05384958402360196,-0.031899171221460854,1.0725924202919326,-0.05727021084589935,0.08309818029694738,1.0593239242243448
-0.012658284654533792,-0.12118728199141791,0.9626211204375787,-0.022404867256834767,-0.003297656887522197,0.8601500607344442
-0.15972491851791681,-0.037555046627388955,0.8684136706100588,-0.07027391197986944,-0.11791998298007529,1.0542474087518454
-0.006054417955452312,-0.13035206485548642,1.0808003301665774,0.007690517675813965,-0.20854064864014565,1.032728057561382
0.07280736408923372,0.0013698937091768803,1.0060047690466758,-0.09607586790762458,-0.10655497002055803,1.0167764095236702
-0.125724545245004,-0.07415673929260433,0.9544691235378583,-0.08839208840722963,0.08300484764824806,1.1848842195897733
0.030889694548843508,0.04080274936250609,1.0584337811368734,0.1245456585044294,0.023720463149072807,1.116232529564198
-0.021022202236495327,-0.08007618631751835,1.0292803356949767,-0.04167038059401914,0.07745419356067695,1.0655522435977836
-0.08230190806095647,-0.015225209529585275,0.9589925251303931,-0.1598799841574734,-0.2103207111804938,0.9386269386689023
-0.08218175073064049,0.08824722132234986,1.1694668492385047,0.10578111596975906,-0.025215899229158168,1.0183491364852313
0.13116495324733632,-0.19103751859763798,1.1287782960514903,-0.1382916736094777,0.004857919948584227,0.982589319793616
0.26524952753528935,0.015123703518460083,1.137290964423735,-0.043861477970676264,-0.1865465823221636,0.9431596722984473
-0.0881062011829921,0.13004595243491537,1.110864612085377,0.08879128426395944,0.11182912952315671,0.8852821877576132
0.046509323573525156,0.00984066853308832,1.0242287911375487,0.0904714445976516,-0.1735866276929232,0.8465344703311654
-0.08496033330550243,0.0648313482802838,1.0997253832629692,-0.09423137345960744,0.10814359595333299,0.9366976071278523
0.005015239455651969,-0.16505247499868458,1.1540740511256486,0.16114380227533265,-0.051647883532603425,1.0383402216973174
-0.08607471185626922,0.13013217567943589,1.029463220112244,0.058304601750568674,0.22979464301388092,1.0907077275229122
-0.11957919153558212,-0.12857341155349697,0.9302615294175758,-0.06271068148438656,0.15192428229612814,0.7886925955957753
-0.016022826212052782,0.02233134652057038,0.9214885880063205,0.061697111538044296,0.051177617261021796,1.0179677768049977
